election_date,state,county_name,jurisdiction,precinct_name,location_type,name,address
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,HANCOCK COUNTY FAIRGROUNDS,"1017 E SANDUSKY ST, FINDLAY, OH 45840"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,STONEBRIDGE CHURCH,"2111 STONEHEDGE DR, FINDLAY, OH 45840"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,STONEBRIDGE CHURCH,"2111 STONEHEDGE DR, FINDLAY, OH 45840"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,STONEBRIDGE CHURCH,"2111 STONEHEDGE DR, FINDLAY, OH 45840"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,STONEBRIDGE CHURCH,"2111 STONEHEDGE DR, FINDLAY, OH 45840"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,STONEBRIDGE CHURCH,"2111 STONEHEDGE DR, FINDLAY, OH 45840"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,HANCOCK COUNTY FAIRGROUNDS,"1017 E SANDUSKY ST, FINDLAY, OH 45840"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,HANCOCK COUNTY FAIRGROUNDS,"1017 E SANDUSKY ST, FINDLAY, OH 45840"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,ST. MARKS UNITED METHODIST CHURCH,"800 S MAIN ST, FINDLAY, OH 45840"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,ST. MARKS UNITED METHODIST CHURCH,"800 S MAIN ST, FINDLAY, OH 45840"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,ST. MARKS UNITED METHODIST CHURCH,"800 S MAIN ST, FINDLAY, OH 45840"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,ST. MARKS UNITED METHODIST CHURCH,"800 S MAIN ST, FINDLAY, OH 45840"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,ST. MARKS UNITED METHODIST CHURCH,"800 S MAIN ST, FINDLAY, OH 45840"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,BIBLE METHODIST CHURCH,"529 STADIUM DR, FINDLAY, OH 45840"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,STONEBRIDGE CHURCH,"2111 STONEHEDGE DR, FINDLAY, OH 45840"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,BIBLE METHODIST CHURCH,"529 STADIUM DR, FINDLAY, OH 45840"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,FIRST PRESBYTERIAN CHURCH,"2330 S MAIN ST, FINDLAY, OH 45840"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,FIRST PRESBYTERIAN CHURCH,"2330 S MAIN ST, FINDLAY, OH 45840"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,FIRST PRESBYTERIAN CHURCH,"2330 S MAIN ST, FINDLAY, OH 45840"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,COUNTY ENGINEERS OFFICE,"1900 LIMA AVE, FINDLAY, OH 45840"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,FIRST CHURCH OF THE NAZARENE,"2501 BROAD AVE, FINDLAY, OH 45840"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,ST. MARKS UNITED METHODIST CHURCH,"800 S MAIN ST, FINDLAY, OH 45840"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,ST. MARKS UNITED METHODIST CHURCH,"800 S MAIN ST, FINDLAY, OH 45840"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,ST. MARKS UNITED METHODIST CHURCH,"800 S MAIN ST, FINDLAY, OH 45840"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,FIRST PRESBYTERIAN CHURCH,"2330 S MAIN ST, FINDLAY, OH 45840"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,WESLEY UNITED METHODIST CHURCH,"1200 VAN BUREN ST, FOSTORIA, OH 44830"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,WESLEY UNITED METHODIST CHURCH,"1200 VAN BUREN ST, FOSTORIA, OH 44830"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,ALLEN TOWNSHIP HOUSE,"12829 STATE ROUTE 613, VAN BUREN, OH 45889"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,ALLEN TOWNSHIP HOUSE,"12829 STATE ROUTE 613, VAN BUREN, OH 45889"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,Vanlue Community Park Building,"0 JOHN ST, VANLUE, OH 45890"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,BIGLICK TOWNSHIP HOUSE,"8273 TOWNSHIP ROAD 258, ALVADA, OH 44802"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,BENTON RIDGE FIRE HOUSE,"101 COLEMAN RD, BENTON RIDGE, OH 45816"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,CASS TOWNSHIP HOUSE,"2249 COUNTY ROAD 18, ARCADIA, OH 44804"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,DELAWARE TOWNSHIP HOUSE,"601 MAIN ST, MT BLANCHARD, OH 45867"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,EAGLE TOWNSHIP HOUSE,"9054 COUNTY ROAD 37, FINDLAY, OH 45840"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,GOOD HOPE LUTHERAN CHURCH,"300 S MAIN ST, ARLINGTON, OH 45814"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,GATEWAY CHURCH,"9555 COUNTY ROAD 9, FINDLAY, OH 45840"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,GATEWAY CHURCH,"9555 COUNTY ROAD 9, FINDLAY, OH 45840"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,GATEWAY CHURCH,"9555 COUNTY ROAD 9, FINDLAY, OH 45840"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,GATEWAY CHURCH,"9555 COUNTY ROAD 9, FINDLAY, OH 45840"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,GATEWAY CHURCH,"9555 COUNTY ROAD 9, FINDLAY, OH 45840"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,GOOD HOPE LUTHERAN CHURCH,"300 S MAIN ST, ARLINGTON, OH 45814"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,GOOD HOPE LUTHERAN CHURCH,"300 S MAIN ST, ARLINGTON, OH 45814"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,HANCOCK COUNTY FAIRGROUNDS,"1017 E SANDUSKY ST, FINDLAY, OH 45840"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,COMMUNITY TOWNSHIP HOUSE,"2973 TOWNSHIP ROAD 28, BLUFFTON, OH 45817"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,MCCOMB CHURCH OF CHRIST,"400 ACKERLY ST, MC COMB, OH 45858"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,MCCOMB CHURCH OF CHRIST,"400 ACKERLY ST, MC COMB, OH 45858"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,MCCOMB CHURCH OF CHRIST,"400 ACKERLY ST, MC COMB, OH 45858"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,GOSPEL FELLOWSHIP CHURCH,"5124 COUNTY ROAD 37, RAWSON, OH 45881"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,GOSPEL FELLOWSHIP CHURCH,"5124 COUNTY ROAD 37, RAWSON, OH 45881"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,JENERA COMMUNITY PARK BUILDING,"18800 STATE ROUTE 698, JENERA, OH 45841"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,ARCADIA COMMUNITY CENTER,"301 W BROWN RD, ARCADIA, OH 44804"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,HANCOCK COUNTY FAIRGROUNDS,"1017 E SANDUSKY ST, FINDLAY, OH 45840"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,FIRST CHURCH OF THE NAZARENE,"2501 BROAD AVE, FINDLAY, OH 45840"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,FIRST CHURCH OF THE NAZARENE,"2501 BROAD AVE, FINDLAY, OH 45840"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,FIRST CHURCH OF THE NAZARENE,"2501 BROAD AVE, FINDLAY, OH 45840"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,FIRST CHURCH OF THE NAZARENE,"2501 BROAD AVE, FINDLAY, OH 45840"
2020-11-03,OH,HANCOCK,HANCOCK,NA,NA,FIRST CHURCH OF THE NAZARENE,"2501 BROAD AVE, FINDLAY, OH 45840"
2020-11-03,OH,HARDIN,HARDIN,NA,NA,FAIRGROUNDS COMMUNITY BUILDING,"14134 LETSON AVE, KENTON, OH 43326"
2020-11-03,OH,HARDIN,HARDIN,NA,NA,FAIRGROUNDS COMMUNITY BUILDING,"14134 LETSON AVE, KENTON, OH 43326"
2020-11-03,OH,HARDIN,HARDIN,NA,NA,FAIRGROUNDS COMMUNITY BUILDING,"14134 LETSON AVE, KENTON, OH 43326"
2020-11-03,OH,HARDIN,HARDIN,NA,NA,FAIRGROUNDS COMMUNITY BUILDING,"14134 LETSON AVE, KENTON, OH 43326"
2020-11-03,OH,HARDIN,HARDIN,NA,NA,BLANCHARD AMBULANCE BLDG,"110 S MAIN ST, DUNKIRK, OH 45836"
2020-11-03,OH,HARDIN,HARDIN,NA,NA,FAIRGROUNDS ARTS AND CRAFT BLG,"14134 LETSON AVE, KENTON, OH 43326"
2020-11-03,OH,HARDIN,HARDIN,NA,NA,CESSNA TOWNSHIP HALL,"8025 TOWNSHIP ROAD 105, KENTON, OH 43326"
2020-11-03,OH,HARDIN,HARDIN,NA,NA,DUDLEY TOWNSHIP HALL,"21593 COUNTY ROAD 190, MT VICTORY, OH 43340"
2020-11-03,OH,HARDIN,HARDIN,NA,NA,GOSHEN GRANGE HALL,"18977 COUNTY ROAD 120, KENTON, OH 43326"
2020-11-03,OH,HARDIN,HARDIN,NA,NA,MT VICTORY COMMUNITY BUILDING,"234 N WASHINGTON STREET, MT VICTORY, OH 43340"
2020-11-03,OH,HARDIN,HARDIN,NA,NA,FOREST ALL WEATHER PAVILION,"412 S MARY ST (BEHIND POOL), FOREST, OH 45843"
2020-11-03,OH,HARDIN,HARDIN,NA,NA,THE CENTER ON CENTRAL,"111 CENTRAL AVENUE, ADA, OH 45810"
2020-11-03,OH,HARDIN,HARDIN,NA,NA,ADA EXEMPTED VILLAGE SCHOOL,"725 W NORTH AVE, ADA, OH 45810"
2020-11-03,OH,HARDIN,HARDIN,NA,NA,ADA EXEMPTED VILLAGE SCHOOL,"725 W NORTH AVE, ADA, OH 45810"
2020-11-03,OH,HARDIN,HARDIN,NA,NA,LYNN TOWNSHIP HALL,"13177 TOWNSHIP ROAD 115 (CORNER 115 &15, KENTON, OH 43326"
2020-11-03,OH,HARDIN,HARDIN,NA,NA,ALGER ASSEMBLY OF GOD,"7050 STATE ROUTE 235, ALGER, OH 45812"
2020-11-03,OH,HARDIN,HARDIN,NA,NA,MCDONALD TOWNSHIP HALL ROOM A,"5302 STATE ROUTE 67, KENTON, OH 43326"
2020-11-03,OH,HARDIN,HARDIN,NA,NA,FAIRGROUNDS ARTS AND CRAFT BLG,"14134 LETSON AVE, KENTON, OH 43326"
2020-11-03,OH,HARDIN,HARDIN,NA,NA,MCDONALD TOWNSHIP HALL - ROOM B,"5302 STATE ROUTE 67, KENTON, OH 43326"
2020-11-03,OH,HARDIN,HARDIN,NA,NA,TAYLOR CREEK TOWNSHIP HALL,"11709 COUNTY ROAD 200, KENTON, OH 43326"
2020-11-03,OH,HARDIN,HARDIN,NA,NA,WASHINGTON TOWNSHIP HALL,"2488 WAYNE STREET, DOLA, OH 45835"
2020-11-03,OH,HARRISON,HARRISON,NA,NA,ARCHER TWP BUILDING,"84624 CADIZ JEWETT RD, CADIZ, OH 43907"
2020-11-03,OH,HARRISON,HARRISON,NA,NA,NEW ATHENS FIRE STATION,"WEST WHEELING ST, NEW ATHENS, OH 43981"
2020-11-03,OH,HARRISON,HARRISON,NA,NA,SCOTT METHODIST CHURCH,"817 EAST MARKET ST, CADIZ, OH 43907"
2020-11-03,OH,HARRISON,HARRISON,NA,NA,SCOTT METHODIST CHURCH,"817 EAST MARKET ST, CADIZ, OH 43907"
2020-11-03,OH,HARRISON,HARRISON,NA,NA,DEERSVILLE FIRE STATION,"107 EAST MAIN ST, DEERSVILLE, OH 44699"
2020-11-03,OH,HARRISON,HARRISON,NA,NA,FREEPORT FIRE STATION,"119 EAST MAIN ST, FREEPORT, OH 43973"
2020-11-03,OH,HARRISON,HARRISON,NA,NA,GERMAN TOWNSHIP HALL,"87888 AMSTERDAM RD, JEWETT, OH 43986"
2020-11-03,OH,HARRISON,HARRISON,NA,NA,HOPEDALE FIRE STATION,"1 FIREHOUSE LN, HOPEDALE, OH 43976"
2020-11-03,OH,HARRISON,HARRISON,NA,NA,BOWERSTON COMMUNITY PARK BLDG,"400 MAPLE ST, BOWERSTON, OH 44695"
2020-11-03,OH,HARRISON,HARRISON,NA,NA,MOOREFIELD TWP FIRE STATION,"33030 WEST MAIN ST, PIEDMONT, OH 43983"
2020-11-03,OH,HARRISON,HARRISON,NA,NA,SPIKER FIRE STATION,"300 MAIN ST, SCIO, OH 43988"
2020-11-03,OH,HARRISON,HARRISON,NA,NA,NOTTINGHAM TOWNSHIP BUILDING,"38465 BRUSHY FORK RD, CADIZ, OH 43907"
2020-11-03,OH,HARRISON,HARRISON,NA,NA,JEWETT FIRE STATION,"208 WEST MAIN ST, JEWETT, OH 43986"
2020-11-03,OH,HARRISON,HARRISON,NA,NA,FIREMAN S COMMUNITY BUILDING,"ST RT 250 CADIZ-HARRIS RD, HARRISVILLE, OH 43974"
2020-11-03,OH,HARRISON,HARRISON,NA,NA,STOCK TOWNSHIP BUILDING,"83955 ADDY RD, CADIZ, OH 43907"
2020-11-03,OH,HARRISON,HARRISON,NA,NA,TIPPECANOE FIRE STATION,"81125 GARDNER RD, TIPPECANOE, OH 44699"
2020-11-03,OH,HENRY,HENRY,NA,NA,VFW POST #8218,"1008 N PERRY ST, NAPOLEON, OH 43545"
2020-11-03,OH,HENRY,HENRY,NA,NA,VFW POST #8218,"1008 N PERRY ST, NAPOLEON, OH 43545"
2020-11-03,OH,HENRY,HENRY,NA,NA,AMERICAN LEGION POST #300,"500 GLENWOOD AVE, NAPOLEON, OH 43545"
2020-11-03,OH,HENRY,HENRY,NA,NA,VFW POST #8218,"1008 N PERRY ST, NAPOLEON, OH 43545"
2020-11-03,OH,HENRY,HENRY,NA,NA,CHURCH OF THE NAZARENE,"630 APPIAN AVE, NAPOLEON, OH 43545"
2020-11-03,OH,HENRY,HENRY,NA,NA,AMERICAN LEGION POST #300,"500 GLENWOOD AVE, NAPOLEON, OH 43545"
2020-11-03,OH,HENRY,HENRY,NA,NA,IMMANUEL LUTHERAN CHURCH,"220 W ELM ST, DESHLER, OH 43516"
2020-11-03,OH,HENRY,HENRY,NA,NA,UNITED METHODIST CHURCH,"430 S EAST ST, MCCLURE, OH 43534"
2020-11-03,OH,HENRY,HENRY,NA,NA,IMMANUEL LUTHERAN CHURCH,"220 W ELM ST, DESHLER, OH 43516"
2020-11-03,OH,HENRY,HENRY,NA,NA,FLATROCK TWP HALL,"I983 COUNTY RD 16, HOLGATE, OH 43527"
2020-11-03,OH,HENRY,HENRY,NA,NA,RIDGEVILLE LEGION,"S031 COUNTY RD 19, RIDGEVILLE CORNERS, OH 43555"
2020-11-03,OH,HENRY,HENRY,NA,NA,SHARON METHODIST CHURCH,"N017 COUNTY RD P, NAPOLEON, OH 43545"
2020-11-03,OH,HENRY,HENRY,NA,NA,ST PETERS CHURCH,"710 JOE E BROWN AVE, HOLGATE, OH 43527"
2020-11-03,OH,HENRY,HENRY,NA,NA,LIB & WASH TWP FIRE STATION,"T315 COUNTY RD 8, LIBERTY CENTER, OH 43532"
2020-11-03,OH,HENRY,HENRY,NA,NA,LIB & WASH TWP FIRE STATION,"T315 COUNTY RD 8, LIBERTY CENTER, OH 43532"
2020-11-03,OH,HENRY,HENRY,NA,NA,MARION TWP/HAMLER FIRE STATION,"513 EDGERTON ST, HAMLER, OH 43524"
2020-11-03,OH,HENRY,HENRY,NA,NA,MONROE FIRE STATION,"8865 COUNTY RD K2, MALINTA, OH 43535"
2020-11-03,OH,HENRY,HENRY,NA,NA,AMERICAN LEGION POST #300,"500 GLENWOOD AVE, NAPOLEON, OH 43545"
2020-11-03,OH,HENRY,HENRY,NA,NA,RIDGEVILLE LEGION,"S031 COUNTY RD 19, RIDGEVILLE CORNERS, OH 43555"
2020-11-03,OH,HENRY,HENRY,NA,NA,ST PETERS CHURCH,"710 JOE E BROWN AVE, HOLGATE, OH 43527"
2020-11-03,OH,HENRY,HENRY,NA,NA,THE RIDGE PROJECT,"J169 STATE ROUTE 65, MCCLURE, OH 43534"
2020-11-03,OH,HENRY,HENRY,NA,NA,RIDGEVILLE LEGION,"S031 COUNTY RD 19, RIDGEVILLE CORNERS, OH 43555"
2020-11-03,OH,HENRY,HENRY,NA,NA,LIB & WASH TWP FIRE STATION,"T315 COUNTY RD 8, LIBERTY CENTER, OH 43532"
2020-11-03,OH,HIGHLAND,HIGHLAND,NA,NA,GOOD SHEPHERD CHURCH,"12920 SR 28 W, GREENFIELD, OH 45123"
2020-11-03,OH,HIGHLAND,HIGHLAND,NA,NA,GOOD SHEPHERD CHURCH,"12920 SR 28 W, GREENFIELD, OH 45123"
2020-11-03,OH,HIGHLAND,HIGHLAND,NA,NA,HILLSBORO CHURCH OF CHRIST RM1,"155 WEST WALNUT STREET, HILLSBORO, OH 45133"
2020-11-03,OH,HIGHLAND,HIGHLAND,NA,NA,HILLSBORO CHURCH OF CHRIST RM1,"155 WEST WALNUT STREET, HILLSBORO, OH 45133"
2020-11-03,OH,HIGHLAND,HIGHLAND,NA,NA,HILLSBORO CHURCH OF CHRIST RM1,"155 WEST WALNUT STREET, HILLSBORO, OH 45133"
2020-11-03,OH,HIGHLAND,HIGHLAND,NA,NA,HILLSBORO CHURCH OF CHRIST RM2,"155 WEST WALNUT STREET, HILLSBORO, OH 45133"
2020-11-03,OH,HIGHLAND,HIGHLAND,NA,NA,HILLSBORO CHURCH OF CHRIST RM2,"155 WEST WALNUT STREET, HILLSBORO, OH 45133"
2020-11-03,OH,HIGHLAND,HIGHLAND,NA,NA,MARSHALL COMMUNITY CENTER,"11090 SR 124, HILLSBORO, OH 45133"
2020-11-03,OH,HIGHLAND,HIGHLAND,NA,NA,MOWRYSTOWN CHURCH OF CHRIST,"28 W MAIN ST, MOWRYSTOWN, OH 45155"
2020-11-03,OH,HIGHLAND,HIGHLAND,NA,NA,HOPEWELL EDUCATION CENTER,"5350 NEW MARKET RD., HILLSBORO, OH 45133"
2020-11-03,OH,HIGHLAND,HIGHLAND,NA,NA,LYNCHBURG AJF&A DISTRICT,"8123 SR 135, LYNCHBURG, OH 45142"
2020-11-03,OH,HIGHLAND,HIGHLAND,NA,NA,LYNCHBURG AJF&A DISTRICT,"8123 SR 135, LYNCHBURG, OH 45142"
2020-11-03,OH,HIGHLAND,HIGHLAND,NA,NA,HIGHLAND COUNTY NJFD,"200 SOUTH ST, LEESBURG, OH 45135"
2020-11-03,OH,HIGHLAND,HIGHLAND,NA,NA,HIGHLAND COUNTY NJFD,"200 SOUTH ST, LEESBURG, OH 45135"
2020-11-03,OH,HIGHLAND,HIGHLAND,NA,NA,HIGHLAND COUNTY NJFD,"200 SOUTH ST, LEESBURG, OH 45135"
2020-11-03,OH,HIGHLAND,HIGHLAND,NA,NA,DANVILLE CHURCH OF CHRIST,"4917 SR 138, HILLSBORO, OH 45133"
2020-11-03,OH,HIGHLAND,HIGHLAND,NA,NA,MARSHALL COMMUNITY CENTER,"11090 SR 124, HILLSBORO, OH 45133"
2020-11-03,OH,HIGHLAND,HIGHLAND,NA,NA,HILLS & DALES TRAINING CENTER,"8919 US 50, HILLSBORO, OH 45133"
2020-11-03,OH,HIGHLAND,HIGHLAND,NA,NA,SSCC PATRIOT CENTER,"100 HOBART DR, HILLSBORO, OH 45133"
2020-11-03,OH,HIGHLAND,HIGHLAND,NA,NA,HILLS & DALES TRAINING CENTER,"8919 US 50, HILLSBORO, OH 45133"
2020-11-03,OH,HIGHLAND,HIGHLAND,NA,NA,GOOD SHEPHERD CHURCH,"12920 SR 28 W, GREENFIELD, OH 45123"
2020-11-03,OH,HIGHLAND,HIGHLAND,NA,NA,MARSHALL COMMUNITY CENTER,"11090 SR 124, HILLSBORO, OH 45133"
2020-11-03,OH,HIGHLAND,HIGHLAND,NA,NA,HOPEWELL EDUCATION CENTER,"5350 NEW MARKET RD., HILLSBORO, OH 45133"
2020-11-03,OH,HIGHLAND,HIGHLAND,NA,NA,RAINSBORO SCHOOL,"12916 BARRETT MILL RD, BAINBRIDGE, OH 45612"
2020-11-03,OH,HIGHLAND,HIGHLAND,NA,NA,RAINSBORO SCHOOL,"12916 BARRETT MILL RD, BAINBRIDGE, OH 45612"
2020-11-03,OH,HIGHLAND,HIGHLAND,NA,NA,RAINSBORO SCHOOL,"12916 BARRETT MILL RD, BAINBRIDGE, OH 45612"
2020-11-03,OH,HIGHLAND,HIGHLAND,NA,NA,SSCC PATRIOT CENTER,"100 HOBART DR, HILLSBORO, OH 45133"
2020-11-03,OH,HIGHLAND,HIGHLAND,NA,NA,DANVILLE CHURCH OF CHRIST,"4917 SR 138, HILLSBORO, OH 45133"
2020-11-03,OH,HIGHLAND,HIGHLAND,NA,NA,SSCC PATRIOT CENTER,"100 HOBART DR, HILLSBORO, OH 45133"
2020-11-03,OH,HIGHLAND,HIGHLAND,NA,NA,SSCC PATRIOT CENTER,"100 HOBART DR, HILLSBORO, OH 45133"
2020-11-03,OH,HIGHLAND,HIGHLAND,NA,NA,MOWRYSTOWN CHURCH OF CHRIST,"28 W MAIN ST, MOWRYSTOWN, OH 45155"
2020-11-03,OH,HOCKING,HOCKING,NA,NA,SCENIC HILLS SENIOR CENTER,"187 SOUTH SPRING STREET, LOGAN, OH 43138"
2020-11-03,OH,HOCKING,HOCKING,NA,NA,HOCKING COUNTY YOUTH CENTER,"150 NORTH HOMER AVE., LOGAN, OH 43138"
2020-11-03,OH,HOCKING,HOCKING,NA,NA,SCENIC HILLS SENIOR CENTER,"187 SOUTH SPRING STREET, LOGAN, OH 43138"
2020-11-03,OH,HOCKING,HOCKING,NA,NA,HOCKING COUNTY YOUTH CENTER,"150 NORTH HOMER AVE., LOGAN, OH 43138"
2020-11-03,OH,HOCKING,HOCKING,NA,NA,HOCKING HILLS ELEMENTARY,"19197 STATE ROUTE 664 S, LOGAN, OH 43138"
2020-11-03,OH,HOCKING,HOCKING,NA,NA,LOGAN CONFERENCE CENTER,"30682 CHIEFTAIN DRIVE, LOGAN, OH 43138"
2020-11-03,OH,HOCKING,HOCKING,NA,NA,HOCKING COUNTY YOUTH CENTER,"150 NORTH HOMER AVE., LOGAN, OH 43138"
2020-11-03,OH,HOCKING,HOCKING,NA,NA,LOGAN CONFERENCE CENTER,"30682 CHIEFTAIN DRIVE, LOGAN, OH 43138"
2020-11-03,OH,HOCKING,HOCKING,NA,NA,LOGAN CONFERENCE CENTER,"30682 CHIEFTAIN DRIVE, LOGAN, OH 43138"
2020-11-03,OH,HOCKING,HOCKING,NA,NA,THE CHIEFTAIN CENTER,"14470 STATE ROUTE 328, LOGAN, OH 43138"
2020-11-03,OH,HOCKING,HOCKING,NA,NA,THE CHIEFTAIN CENTER,"14470 STATE ROUTE 328, LOGAN, OH 43138"
2020-11-03,OH,HOCKING,HOCKING,NA,NA,LOGAN CONFERENCE CENTER,"30682 CHIEFTAIN DRIVE, LOGAN, OH 43138"
2020-11-03,OH,HOCKING,HOCKING,NA,NA,MARION TWP FIRE DEPT,"30737 LOGAN HORNSMILL RD., LOGAN, OH 43138"
2020-11-03,OH,HOCKING,HOCKING,NA,NA,MARION TWP FIRE DEPT,"30737 LOGAN HORNSMILL RD., LOGAN, OH 43138"
2020-11-03,OH,HOCKING,HOCKING,NA,NA,LAURELVILLE ELEMENTARY GYMNASM,"16138 PIKE ST, LAURELVILLE, OH 43135"
2020-11-03,OH,HOCKING,HOCKING,NA,NA,LAURELVILLE ELEMENTARY GYMNASM,"16138 PIKE ST, LAURELVILLE, OH 43135"
2020-11-03,OH,HOCKING,HOCKING,NA,NA,UNION FURNACE ELEMENTARY,"36140 LIME BANK ROAD, UNION FURNACE, OH 43158"
2020-11-03,OH,HOCKING,HOCKING,NA,NA,CARBON HILL CHRISTIAN CHURCH,"15219 CHURCH ST., CARBON HILL, OH 43111"
2020-11-03,OH,HOCKING,HOCKING,NA,NA,MURRAY CITY MUNICIPAL BUILDING,"13964 LOCUST ST., MURRAY CITY, OH 43144"
2020-11-03,OH,HOCKING,HOCKING,NA,NA,UNION FURNACE ELEMENTARY,"36140 LIME BANK ROAD, UNION FURNACE, OH 43158"
2020-11-03,OH,HOCKING,HOCKING,NA,NA,LAURELVILLE ELEMENTARY GYMNASM,"16138 PIKE ST, LAURELVILLE, OH 43135"
2020-11-03,OH,HOLMES,HOLMES,NA,NA,BERLIN COMMUNITY BUILDING,"5481 ELM ST, BERLIN, OH 44610"
2020-11-03,OH,HOLMES,HOLMES,NA,NA,BERLIN COMMUNITY BUILDING,"5481 ELM ST, BERLIN, OH 44610"
2020-11-03,OH,HOLMES,HOLMES,NA,NA,KEIM LUMBER COMPANY ENTRANCE,"4465 STATE RTE 557, CHARM, OH 44617"
2020-11-03,OH,HOLMES,HOLMES,NA,NA,DISTRICT #1 FIREHOUSE,"8478 STATE RTE 39, MILLERSBURG, OH 44654"
2020-11-03,OH,HOLMES,HOLMES,NA,NA,HOLMES COUNTY CATHOLIC CENTER,"379 S CRAWFORD ST, MILLERSBURG, OH 44654"
2020-11-03,OH,HOLMES,HOLMES,NA,NA,HOLMES COUNTY CATHOLIC CENTER,"379 S CRAWFORD ST, MILLERSBURG, OH 44654"
2020-11-03,OH,HOLMES,HOLMES,NA,NA,KILLBUCK TWP FIRE STATION,"310 N MAIN ST, KILLBUCK, OH 44637"
2020-11-03,OH,HOLMES,HOLMES,NA,NA,NASHVILLE CHURCH OF CHRIST,"13457 STATE RTE 39, BIG PRAIRIE, OH 44611"
2020-11-03,OH,HOLMES,HOLMES,NA,NA,MILEY COMMUNITY CENTER - CLARK,"1332 STATE RTE 83, MILLERSBURG, OH 44654"
2020-11-03,OH,HOLMES,HOLMES,NA,NA,CORNERSTONE COMMUNITY CHURCH,"6029 STATE RTE 754, MILLERSBURG, OH 44654"
2020-11-03,OH,HOLMES,HOLMES,NA,NA,PAINT TWP FIRE STATION,"2089 US ROUTE 62, WINESBURG, OH 44690"
2020-11-03,OH,HOLMES,HOLMES,NA,NA,PRAIRIE TWP FIRE STATION W BAY,"118 E JACKSON ST, HOLMESVILLE, OH 44633"
2020-11-03,OH,HOLMES,HOLMES,NA,NA,GLENMONT SCHOOL COMMUNITY CNTR,"108 MAIN ST, GLENMONT, OH 44628"
2020-11-03,OH,HOLMES,HOLMES,NA,NA,RIPLEY CHURCH OF CHRIST BASEMT,"12298 COUNTY RD 330, BIG PRAIRIE, OH 44611"
2020-11-03,OH,HOLMES,HOLMES,NA,NA,NEW SALTCREEK TOWNSHIP BUILDNG,"7341 STATE ROUTE 241, MILLERSBURG, OH 44654"
