Hydrant Number,Dome Colour,Flow Rate,Installation Year,Latitude,Longitude,Location,Owner,Nearest Address,Life Cycle Indicator
19046,BLUE,> 95 L/s,2006,53.48458,-113.68666,POINT (-113.68666 53.484577),EPCOR,21304 46 AVENUE NW,FAC
18347,BLUE,> 95 L/s,2005,53.59937,-113.39277,POINT (-113.39277 53.599373),EPCOR,3333 138 AVENUE NW,FAC
4461,BLUE,> 95 L/s,2001,53.59832,-113.52435,POINT (-113.52435 53.598316),EPCOR,11707 136 AVENUE NW,FAC
18889,BLUE,> 95 L/s,2007,53.43096,-113.43483,POINT (-113.43483 53.430958),EPCOR,147 61 STREET SW,FAC
15582,BLACK,> 95 L/s,1996,53.63089,-113.47193,POINT (-113.47193 53.630894),EPCOR,489 KLARVATTEN LAKE WYND NW,FAC
9094,BLACK,> 95 L/s,1977,53.45468,-113.49779,POINT (-113.49779 53.45468),EPCOR,10437 24 AVENUE NW,FAC
19476,BLUE,> 95 L/s,2007,53.43634,-113.62084,POINT (-113.62084 53.43634),EPCOR,2414 WARRY PLACE SW,FAC
15696,BLACK,> 95 L/s,1997,53.64297,-113.49465,POINT (-113.49465 53.642975),EPCOR,9912 180A AVENUE NW,FAC
7367,BLACK,> 95 L/s,1974,53.48762,-113.48587,POINT (-113.48587 53.487617),EPCOR,5015 99 STREET NW,FAC
22732,BLUE,> 95 L/s,2014,53.52360,-113.60292,POINT (-113.60292 53.5236),EPCOR,16311 89 AVENUE NW,FAC
2986,BLUE,> 95 L/s,2000,53.49964,-113.46971,POINT (-113.46971 53.499638),EPCOR,9205 63 AVENUE NW,FAC
10259,BLUE,> 95 L/s,1981,53.46414,-113.42768,POINT (-113.42768 53.464146),EPCOR,3311 58 STREET NW,FAC
13664,BLUE,> 95 L/s,1990,53.49674,-113.60480,POINT (-113.604805 53.496742),EPCOR,140 COUNTRY CLUB PLACE NW,FAC
26013,BLUE,> 95 L/s,2018,53.47699,-113.66500,POINT (-113.665 53.476986),EPCOR,1303 ERKER CRESCENT NW,FAC
4233,BLUE,> 95 L/s,1986,53.49280,-113.51366,POINT (-113.51366 53.4928),EPCOR,5516 109A STREET NW,FAC
10220,BLUE,> 95 L/s,2011,53.50891,-113.41809,POINT (-113.41809 53.50891),EPCOR,7225 50 STREET NW,FAC
15322,BLUE,> 95 L/s,1994,53.43857,-113.53422,POINT (-113.53422 53.43857),EPCOR,929 116A STREET NW,FAC
13517,BLUE,> 95 L/s,1988,53.48999,-113.64363,POINT (-113.64363 53.48999),EPCOR,18523 53A AVENUE NW,FAC
19176,BLUE,> 95 L/s,2007,53.49646,-113.68344,POINT (-113.68343 53.496464),EPCOR,465 HEMINGWAY ROAD NW,FAC
3104,BLUE,> 95 L/s,2021,53.59233,-113.43236,POINT (-113.432365 53.592327),EPCOR,5904 132 AVENUE NW,FAC
7601,BLUE,> 95 L/s,1976,53.44549,-113.45352,POINT (-113.45352 53.445488),EPCOR,1439 80 STREET NW,FAC
15929,BLACK,> 95 L/s,1996,53.51652,-113.67469,POINT (-113.67469 53.51652),EPCOR,803 PROCTOR WYND NW,FAC
9242,BLACK,> 95 L/s,1977,53.60058,-113.39307,POINT (-113.39307 53.600574),EPCOR,3348 138 AVENUE NW,FAC
15424,BLUE,> 95 L/s,1995,53.55333,-113.60245,POINT (-113.602455 53.55333),EPCOR,10815 163 STREET NW,FAC
19698,BLUE,> 95 L/s,2007,53.45275,-113.38513,POINT (-113.38513 53.45275),EPCOR,3011 22 AVENUE NW,FAC
966,BLUE,> 95 L/s,2014,53.50848,-113.50268,POINT (-113.502686 53.50848),EPCOR,7204 105A STREET NW,FAC
16588,BLUE,> 95 L/s,2000,53.48558,-113.64122,POINT (-113.64122 53.485584),EPCOR,18343 LESSARD ROAD NW,FAC
16720,BLACK,> 95 L/s,2001,53.42158,-113.46366,POINT (-113.46365 53.421585),EPCOR,1146 SUMMERSIDE DRIVE SW,FAC
22203,BLUE,> 95 L/s,2013,53.53425,-113.67293,POINT (-113.67293 53.53425),EPCOR,20615 97 AVENUE NW,FAC
23213,BLUE,> 95 L/s,2014,53.48810,-113.44606,POINT (-113.44606 53.488102),EPCOR,7828 51 AVENUE NW,FAC
20182,BLUE,> 95 L/s,2010,53.53229,-113.68795,POINT (-113.68795 53.53229),EPCOR,21415 95 AVENUE NW,FAC
13971,BLUE,> 95 L/s,1988,53.49694,-113.64701,POINT (-113.64701 53.49694),EPCOR,6232 187B STREET NW,FAC
8789,BLACK,> 95 L/s,1976,53.46980,-113.43008,POINT (-113.43008 53.469803),EPCOR,6006 35A AVENUE NW,FAC
19896,BLUE,> 95 L/s,2008,53.52827,-113.67900,POINT (-113.679 53.528267),EPCOR,9273 208A STREET NW,FAC
21090,BLUE,> 95 L/s,2011,53.63001,-113.41380,POINT (-113.4138 53.63001),EPCOR,5114 168 AVENUE NW,FAC
11171,BLUE,> 95 L/s,1991,53.46186,-113.41625,POINT (-113.41625 53.46186),EPCOR,3104 48 STREET NW,FAC
20926,BLUE,> 95 L/s,2011,53.49829,-113.47140,POINT (-113.471405 53.49829),EPCOR,9329 62 AVENUE NW,FAC
1987,BLUE,> 95 L/s,1988,53.52368,-113.44989,POINT (-113.44989 53.52368),EPCOR,7904 88 AVENUE NW,FAC
23121,BLUE,> 95 L/s,2014,53.60067,-113.56881,POINT (-113.56881 53.600666),EPCOR,13724 142 STREET NW,FAC
24942,BLUE,> 95 L/s,2018,53.47579,-113.34851,POINT (-113.34851 53.475784),EPCOR,325 39 AVENUE NW,FAC
15810,BLACK,> 95 L/s,1997,53.61486,-113.41914,POINT (-113.419136 53.61486),EPCOR,5012 152A AVENUE NW,FAC
5727,BLUE,> 95 L/s,1966,53.47507,-113.53124,POINT (-113.531235 53.475067),EPCOR,11503 39 AVENUE NW,FAC
2260,BLUE,> 95 L/s,1987,53.52757,-113.45150,POINT (-113.45151 53.527565),EPCOR,9211 81 STREET NW,FAC
9759,BLACK,> 95 L/s,1978,53.54324,-113.63222,POINT (-113.63222 53.543236),EPCOR,17929 102 AVENUE NW,FAC
18537,BLUE,> 95 L/s,2012,53.43945,-113.59016,POINT (-113.590164 53.439453),EPCOR,840 156 STREET NW,CCC
3794,BLUE,> 95 L/s,1961,53.58908,-113.46108,POINT (-113.461075 53.58908),EPCOR,7807 130 AVENUE NW,FAC
24682,BLUE,> 95 L/s,2016,53.39731,-113.58445,POINT (-113.58445 53.39731),EPCOR,7532 CREIGHTON PLACE SW,FAC
17164,BLUE,> 95 L/s,2003,53.42541,-113.51684,POINT (-113.516846 53.425407),EPCOR,11110 ELLERSLIE ROAD SW,FAC
11198,BLACK,> 95 L/s,1980,53.61342,-113.38082,POINT (-113.38081 53.61342),EPCOR,2913 151 AVENUE NW,FAC
24209,BLUE,> 95 L/s,2016,53.41807,-113.61293,POINT (-113.61293 53.41807),EPCOR,1716 169 STREET SW,FAC
26817,BLUE,> 95 L/s,2019,53.44626,-113.66876,POINT (-113.66876 53.446262),EPCOR,20003 15 AVENUE NW,FAC
21244,BLUE,> 95 L/s,2011,53.63395,-113.53220,POINT (-113.532196 53.633953),EPCOR,12128 172 AVENUE NW,FAC
20368,BLUE,> 95 L/s,2009,53.58529,-113.49536,POINT (-113.49536 53.585293),EPCOR,12717 102 STREET NW,FAC
439,BLACK,> 95 L/s,1990,53.53901,-113.51386,POINT (-113.513855 53.539013),EPCOR,11206 100 AVENUE NW,FAC
7031,BLACK,> 95 L/s,1973,53.59486,-113.50986,POINT (-113.50986 53.594864),EPCOR,10922 134 AVENUE NW,FAC
20456,BLUE,> 95 L/s,2010,53.60643,-113.41543,POINT (-113.415436 53.60643),EPCOR,14428 MILLER BOULEVARD NW,FAC
24311,BLUE,> 95 L/s,2014,53.55867,-113.67646,POINT (-113.67646 53.55867),EPCOR,20628 111 AVENUE NW,CCC
26875,BLUE,> 95 L/s,2019,53.44713,-113.67354,POINT (-113.673546 53.447132),EPCOR,821 STILLWATER BOULEVARD NW,FAC
15777,BLACK,> 95 L/s,1997,53.51332,-113.68638,POINT (-113.686386 53.513317),EPCOR,667 BEVINGTON PLACE NW,FAC
7517,BLUE,> 95 L/s,1974,53.45166,-113.45984,POINT (-113.45984 53.451664),EPCOR,2215 85 STREET NW,FAC
15552,BLUE,> 95 L/s,1996,53.59225,-113.39560,POINT (-113.3956 53.592247),EPCOR,13140 35 STREET NW,FAC
27913,BLUE,> 95 L/s,2022,53.63808,-113.41317,POINT (-113.41317 53.638077),EPCOR,17616 47 STREET NW,INSERVICE
15405,BLUE,> 95 L/s,1994,53.62069,-113.46910,POINT (-113.46911 53.620693),EPCOR,8303 160 AVENUE NW,FAC
8046,BLUE,> 95 L/s,1975,53.45356,-113.44637,POINT (-113.446365 53.453556),EPCOR,7322 21 AVENUE NW,FAC
11208,BLACK,> 95 L/s,1980,53.61046,-113.38282,POINT (-113.38282 53.61046),EPCOR,14604 29 STREET NW,FAC
11940,BLUE,> 95 L/s,1981,53.47933,-113.40398,POINT (-113.40398 53.479332),EPCOR,122 KINISKI CRESCENT NW,FAC
4857,BLACK,> 95 L/s,1964,53.57676,-113.41667,POINT (-113.41667 53.57676),EPCOR,12201 49 STREET NW,FAC
8779,BLUE,> 95 L/s,2020,53.46864,-113.43458,POINT (-113.43458 53.468636),EPCOR,6304 35 AVENUE NW,FAC
20651,BLUE,> 95 L/s,2011,53.49537,-113.40074,POINT (-113.400734 53.495373),EPCOR,3743 ROPER ROAD NW,FAC
2408,BLUE,> 95 L/s,2015,53.55816,-113.57185,POINT (-113.571846 53.558163),EPCOR,14515 110A AVENUE NW,FAC
19938,BLUE,> 95 L/s,2008,53.44357,-113.60937,POINT (-113.609375 53.443565),EPCOR,3433 WEST LANDING NW,FAC
7888,BLUE,> 95 L/s,1975,53.46079,-113.53432,POINT (-113.53432 53.460785),EPCOR,11707 29 AVENUE NW,FAC
9923,BLUE,> 95 L/s,1978,53.44687,-113.40109,POINT (-113.401085 53.44687),EPCOR,1711 39 STREET NW,FAC
27348,BLUE,> 95 L/s,2021,53.64361,-113.44901,POINT (-113.44901 53.643612),EPCOR,17927 71 STREET NW,CCC
2355,BLUE,> 95 L/s,2009,53.57032,-113.47585,POINT (-113.47585 53.570324),EPCOR,8729 118 AVENUE NW,FAC
9122,BLACK,> 95 L/s,1977,53.47831,-113.47930,POINT (-113.479294 53.478306),EPCOR,9645 42 AVENUE NW,FAC
4413,BLUE,> 95 L/s,2002,53.49024,-113.50857,POINT (-113.50857 53.49024),EPCOR,5208 107 STREET NW,FAC
1648,BLUE,> 95 L/s,1993,53.54815,-113.46929,POINT (-113.46929 53.54815),EPCOR,10245 88 STREET NW,FAC
14641,BLUE,> 95 L/s,1991,53.58813,-113.54104,POINT (-113.54104 53.588127),EPCOR,12909 127 STREET NW,FAC
8649,BLUE,> 95 L/s,1976,53.49067,-113.44753,POINT (-113.447525 53.490673),EPCOR,5204 84 STREET NW,FAC
6780,BLUE,> 95 L/s,1980,53.59219,-113.49167,POINT (-113.49167 53.59219),EPCOR,13205 97 STREET NW,FAC
18429,BLUE,> 95 L/s,2005,53.44343,-113.58072,POINT (-113.58072 53.44343),EPCOR,4836 TERWILLEGAR COMMON NW,FAC
12790,BLACK,> 95 L/s,1984,53.47902,-113.59122,POINT (-113.59122 53.479023),EPCOR,804 ROMANIUK PLACE NW,FAC
15462,BLACK,> 95 L/s,1995,53.56312,-113.51667,POINT (-113.51666 53.563118),EPCOR,11306 113A AVENUE NW,FAC
24545,BLUE,> 95 L/s,2017,53.45674,-113.51381,POINT (-113.51382 53.456734),EPCOR,11007 26 AVENUE NW,FAC
25894,BLUE,> 95 L/s,2022,53.51479,-113.70811,POINT (-113.70811 53.51479),EPCOR,8110 226A STREET NW,INSERVICE
20664,BLUE,> 95 L/s,2010,53.50008,-113.51829,POINT (-113.51829 53.500076),EPCOR,11134 63 AVENUE NW,FAC
5899,BLUE,> 95 L/s,1975,53.51230,-113.43228,POINT (-113.43228 53.512295),EPCOR,6840 76 AVENUE NW,FAC
8632,BLUE,> 95 L/s,1976,53.55055,-113.62407,POINT (-113.62407 53.55055),EPCOR,10603 176 STREET NW,FAC
27690,BLUE,> 95 L/s,2021,53.62985,-113.41104,POINT (-113.41104 53.629852),EPCOR,4604 167 AVENUE NW,INSERVICE
24852,BLUE,> 95 L/s,2017,53.45069,-113.66694,POINT (-113.66694 53.45069),EPCOR,1903 202 STREET NW,FAC
22005,BLUE,> 95 L/s,2012,53.47269,-113.67313,POINT (-113.67313 53.472694),EPCOR,7314 EDGEMONT WAY NW,FAC
7833,BLACK,> 95 L/s,1975,53.59023,-113.39106,POINT (-113.39106 53.59023),EPCOR,3217 130A AVENUE NW,FAC
3488,BLUE,> 95 L/s,1958,53.58762,-113.47609,POINT (-113.47609 53.587616),EPCOR,12843 88 STREET NW,FAC
17860,BLUE,> 95 L/s,2004,53.60253,-113.55569,POINT (-113.55569 53.60253),EPCOR,13631 140 AVENUE NW,FAC
8130,BLUE,> 95 L/s,1975,53.45828,-113.48449,POINT (-113.48449 53.458275),EPCOR,9924 29 AVENUE NW,FAC
11845,BLUE,> 95 L/s,2019,53.58231,-113.49026,POINT (-113.490265 53.582306),EPCOR,9650 125A AVENUE NW,FAC
20759,BLUE,> 95 L/s,2010,53.63351,-113.53602,POINT (-113.53602 53.633507),EPCOR,12232 171 AVENUE NW,FAC
12844,BLACK,> 95 L/s,1985,53.62871,-113.35917,POINT (-113.35917 53.628708),EPCOR,1310 167 AVENUE NW,FAC
3166,BLUE,> 95 L/s,2012,53.57032,-113.57505,POINT (-113.57505 53.570316),EPCOR,14703 118 AVENUE NW,FAC
16894,BLUE,> 95 L/s,2001,53.45174,-113.59656,POINT (-113.596565 53.45174),EPCOR,2134 HADDOW DRIVE NW,FAC
4766,BLUE,> 95 L/s,1963,53.59241,-113.45323,POINT (-113.45323 53.592415),EPCOR,7208 132 AVENUE NW,FAC
17203,BLUE,> 95 L/s,2007,53.42966,-113.63214,POINT (-113.63213 53.429665),EPCOR,403 181 STREET SW,FAC
24394,BLUE,> 95 L/s,2018,53.44028,-113.38037,POINT (-113.38037 53.44028),EPCOR,2633 14 AVENUE NW,FAC
2649,GREEN,60-95 L/s,1955,53.50833,-113.45983,POINT (-113.45983 53.508327),EPCOR,7147 87 STREET NW,FAC
25802,BLUE,> 95 L/s,2018,53.56588,-113.48860,POINT (-113.4886 53.565884),EPCOR,11503 95A STREET NW,FAC
4155,BLUE,> 95 L/s,1961,53.53384,-113.42908,POINT (-113.42908 53.53384),EPCOR,6307 94B AVENUE NW,FAC
22158,BLUE,> 95 L/s,2013,53.41529,-113.46863,POINT (-113.46863 53.415287),EPCOR,8833 19 AVENUE SW,FAC
7230,BLACK,> 95 L/s,1973,53.46736,-113.50846,POINT (-113.50845 53.46736),EPCOR,3403 108 STREET NW,FAC
15678,BLUE,> 95 L/s,1997,53.45152,-113.48563,POINT (-113.485634 53.45152),EPCOR,2103 99 STREET NW,FAC
918,BLUE,> 95 L/s,2019,53.51334,-113.48857,POINT (-113.48857 53.51334),EPCOR,9939 77 AVENUE NW,FAC
9779,BLUE,> 95 L/s,1977,53.54735,-113.54301,POINT (-113.543015 53.547356),EPCOR,11 GLENORA POINTE NW,FAC
6702,BLUE,> 95 L/s,1971,53.47386,-113.45883,POINT (-113.45883 53.47386),EPCOR,3889 85 STREET NW,FAC
14730,BLACK,> 95 L/s,1991,53.43103,-113.50485,POINT (-113.50485 53.431034),EPCOR,927 BLACKETT WYND SW,FAC
25741,BLUE,> 95 L/s,2018,53.63429,-113.43954,POINT (-113.43954 53.63429),EPCOR,6403 173 AVENUE NW,FAC
14043,BLACK,> 95 L/s,1989,53.53891,-113.51868,POINT (-113.518684 53.538914),EPCOR,11420 100 AVENUE NW,FAC
26935,BLUE,> 95 L/s,2021,53.60645,-113.51081,POINT (-113.51081 53.60645),EPCOR,3139 SCHULTZ CRESCENT NW,CCC
23858,BLUE,> 95 L/s,2015,53.47387,-113.66082,POINT (-113.66082 53.473873),EPCOR,821 EAGLESON LINK NW,FAC
4607,GREEN,60-95 L/s,1963,53.59576,-113.48649,POINT (-113.486496 53.59576),EPCOR,9403 134 AVENUE NW,FAC
18209,BLUE,> 95 L/s,2004,53.60306,-113.49769,POINT (-113.49769 53.603058),EPCOR,1015 GAULT BOULEVARD NW,FAC
6855,BLACK,> 95 L/s,1972,53.58688,-113.56486,POINT (-113.56486 53.586876),EPCOR,12872 141 STREET NW,FAC
19344,BLUE,> 95 L/s,2008,53.43180,-113.42871,POINT (-113.42871 53.431797),EPCOR,111 57 STREET SW,FAC
15242,BLUE,> 95 L/s,1994,53.55596,-113.59464,POINT (-113.59464 53.55596),EPCOR,11002 159 STREET NW,FAC
6213,BLACK,> 95 L/s,1968,53.61095,-113.44152,POINT (-113.44152 53.610954),EPCOR,14915 65 STREET NW,FAC
15827,BLUE,> 95 L/s,1997,53.44690,-113.53908,POINT (-113.539085 53.4469),EPCOR,1337 118A STREET NW,FAC
1512,ORANGE,30-60 L/s,1949,53.53203,-113.47929,POINT (-113.479294 53.532036),EPCOR,9678 95 AVENUE NW,FAC
20912,BLUE,> 95 L/s,2011,53.40209,-113.53328,POINT (-113.53328 53.402096),EPCOR,4014 ALEXANDER WAY SW,FAC
3813,BLUE,> 95 L/s,2022,53.59834,-113.51445,POINT (-113.51445 53.598343),EPCOR,13539 113 STREET NW,FAC
3007,BLUE,> 95 L/s,1984,53.58919,-113.54284,POINT (-113.54284 53.589195),EPCOR,13004 128 STREET NW,FAC
4938,BLUE,> 95 L/s,2019,53.53314,-113.59010,POINT (-113.590096 53.53314),EPCOR,15520 96 AVENUE NW,FAC
20342,BLACK,> 95 L/s,2008,53.52829,-113.60061,POINT (-113.60061 53.528294),EPCOR,9229 162 STREET NW,FAC
3671,BLUE,> 95 L/s,2020,53.57179,-113.57102,POINT (-113.571014 53.571785),EPCOR,11925 145 STREET NW,FAC
1980,BLUE,> 95 L/s,1982,53.55578,-113.55190,POINT (-113.5519 53.555786),EPCOR,10933 133 STREET NW,FAC
16543,BLUE,> 95 L/s,2022,53.42306,-113.47104,POINT (-113.47105 53.423058),EPCOR,570 STEWART CRESCENT SW,FAC
2499,BLACK,> 95 L/s,1955,53.50461,-113.46187,POINT (-113.46187 53.504612),EPCOR,6764 87 STREET NW,FAC
12189,BLUE,> 95 L/s,1982,53.49556,-113.42276,POINT (-113.42276 53.495556),EPCOR,5710 ROPER ROAD NW,FAC
14901,BLACK,> 95 L/s,1991,53.57857,-113.45257,POINT (-113.45257 53.578575),EPCOR,12330 MOUNT LAWN ROAD NW,FAC
21700,BLUE,> 95 L/s,2012,53.43036,-113.59738,POINT (-113.59738 53.43036),EPCOR,1923 AINSLIE LINK SW,FAC
9293,BLUE,> 95 L/s,1977,53.49679,-113.64248,POINT (-113.64248 53.49679),EPCOR,18605 62B AVENUE NW,FAC
21765,BLUE,> 95 L/s,2013,53.62908,-113.40600,POINT (-113.406 53.62908),EPCOR,4004 167 AVENUE NW,FAC
18644,BLUE,> 95 L/s,2005,53.45450,-113.38502,POINT (-113.385025 53.454502),EPCOR,3119 24 AVENUE NW,FAC
16737,BLUE,> 95 L/s,2018,53.47732,-113.37582,POINT (-113.37582 53.47732),EPCOR,3821 22 STREET NW,FAC
16572,BLUE,> 95 L/s,2000,53.59026,-113.58354,POINT (-113.58354 53.590263),EPCOR,15204 131 AVENUE NW,FAC
20801,BLUE,> 95 L/s,2010,53.42391,-113.62621,POINT (-113.62621 53.423912),EPCOR,1013 177A STREET SW,FAC
21969,BLUE,> 95 L/s,2012,53.42637,-113.60678,POINT (-113.60678 53.426376),EPCOR,2915 ANDERSON COURT SW,FAC
20378,BLUE,> 95 L/s,2013,53.61682,-113.48329,POINT (-113.48329 53.616817),EPCOR,9250 156 AVENUE NW,INSERVICE
21259,BLUE,> 95 L/s,2011,53.63019,-113.52985,POINT (-113.529854 53.630196),EPCOR,16744 120 STREET NW,FAC
14313,BLACK,> 95 L/s,1990,53.54466,-113.51863,POINT (-113.51863 53.544662),EPCOR,10303 115 STREET NW,FAC
19748,BLUE,> 95 L/s,2006,53.53328,-113.69116,POINT (-113.691154 53.533276),EPCOR,9535 217 STREET NW,FAC
862,GREEN,60-95 L/s,1966,53.51375,-113.52290,POINT (-113.5229 53.513744),EPCOR,11259 78 AVENUE NW,FAC
22470,BLUE,> 95 L/s,2013,53.55588,-113.55998,POINT (-113.55998 53.555878),EPCOR,13820 109A AVENUE NW,FAC
26635,BLUE,> 95 L/s,2019,53.56216,-113.53611,POINT (-113.53611 53.56216),EPCOR,11302 124 STREET NW,FAC
15854,BLACK,> 95 L/s,1998,53.61394,-113.38524,POINT (-113.38524 53.61394),EPCOR,15104 30 STREET NW,FAC
2301,BLUE,> 95 L/s,1986,53.57330,-113.55884,POINT (-113.558846 53.573303),EPCOR,12208 DOVERCOURT CRESCENT NW,FAC
19885,BLUE,> 95 L/s,2010,53.41406,-113.44504,POINT (-113.44504 53.414055),EPCOR,2112 68 STREET SW,FAC
20154,BLUE,> 95 L/s,2009,53.59937,-113.29629,POINT (-113.29629 53.599365),EPCOR,13704 33 STREET NE,FAC
8490,BLUE,> 95 L/s,1976,53.63237,-113.50897,POINT (-113.50897 53.632366),EPCOR,17003 108 STREET NW,FAC
13431,BLACK,> 95 L/s,1987,53.61446,-113.44187,POINT (-113.44187 53.614464),EPCOR,6511 152B AVENUE NW,FAC
12747,BLUE,> 95 L/s,1983,53.62855,-113.34452,POINT (-113.34453 53.62855),EPCOR,16611 MERIDIAN STREET NE,FAC
20584,BLUE,> 95 L/s,2010,53.60469,-113.50306,POINT (-113.50307 53.60469),EPCOR,2687 SIR ARTHUR CURRIE WAY NW,FAC
24864,BLUE,> 95 L/s,2021,53.41477,-113.41969,POINT (-113.41969 53.414772),EPCOR,5119 21A AVENUE SW,CCC
4238,BLUE,> 95 L/s,2008,53.59785,-113.49385,POINT (-113.49385 53.59785),EPCOR,13542 97 STREET NW,FAC
1355,BLUE,> 95 L/s,2022,53.54465,-113.56062,POINT (-113.560616 53.544655),EPCOR,10303 139 STREET NW,FAC
23744,BLUE,> 95 L/s,2016,53.51318,-113.70400,POINT (-113.704 53.513184),EPCOR,22415 80 AVENUE NW,FAC
22200,BLUE,> 95 L/s,2013,53.53593,-113.67269,POINT (-113.67268 53.53593),EPCOR,20604 98 AVENUE NW,FAC
8845,BLUE,> 95 L/s,1976,53.46676,-113.42187,POINT (-113.421875 53.46676),EPCOR,3440 HILL VIEW CRESCENT NW,FAC
10039,BLUE,> 95 L/s,1978,53.51019,-113.40524,POINT (-113.405235 53.51019),EPCOR,7375 42 STREET NW,FAC
24161,BLUE,> 95 L/s,2016,53.41397,-113.43222,POINT (-113.43222 53.41397),EPCOR,2351 WONNACOTT CRESCENT SW,FAC
11405,BLUE,> 95 L/s,1980,53.55823,-113.55305,POINT (-113.553055 53.55823),EPCOR,13308 110A AVENUE NW,FAC
9291,BLUE,> 95 L/s,1998,53.55603,-113.61856,POINT (-113.61856 53.556026),EPCOR,17203 109 AVENUE NW,FAC
17390,BLUE,> 95 L/s,2003,53.46979,-113.37302,POINT (-113.37302 53.469795),EPCOR,3527 20 STREET NW,FAC
8915,BLUE,> 95 L/s,1977,53.47006,-113.42282,POINT (-113.42282 53.470066),EPCOR,441 WOODVALE ROAD EAST NW,FAC
8024,BLUE,> 95 L/s,1975,53.61921,-113.52514,POINT (-113.52515 53.619213),EPCOR,11716 157 AVENUE NW,FAC
7513,BLUE,> 95 L/s,1974,53.45134,-113.45691,POINT (-113.45691 53.451336),EPCOR,8107 22 AVENUE NW,FAC
10064,BLUE,> 95 L/s,1978,53.46845,-113.46780,POINT (-113.467804 53.468452),EPCOR,9115 35 AVENUE NW,FAC
12234,BLUE,> 95 L/s,1983,53.53793,-113.41505,POINT (-113.41505 53.537933),EPCOR,4920 98 AVENUE NW,FAC
2181,BLUE,> 95 L/s,2016,53.56572,-113.55287,POINT (-113.55287 53.56572),EPCOR,11503 134 STREET NW,FAC
11631,BLACK,> 95 L/s,1980,53.64060,-113.48795,POINT (-113.487946 53.6406),EPCOR,9503 178A AVENUE NW,FAC
2953,BLACK,> 95 L/s,1987,53.58906,-113.55066,POINT (-113.55065 53.589058),EPCOR,13303 130 AVENUE NW,FAC
17449,BLUE,> 95 L/s,2003,53.62389,-113.41370,POINT (-113.413704 53.623894),EPCOR,16261 51 STREET NW,FAC
23767,BLUE,> 95 L/s,2019,53.41678,-113.55921,POINT (-113.55921 53.41678),EPCOR,3227 PARKER LOOP SW,FAC
6354,BLUE,> 95 L/s,1969,53.60079,-113.47203,POINT (-113.47203 53.600784),EPCOR,8512 138 AVENUE NW,FAC
26985,BLUE,> 95 L/s,2020,53.52380,-113.51467,POINT (-113.51467 53.523796),EPCOR,10953 88 AVENUE NW,FAC
20013,BLUE,> 95 L/s,2011,53.42673,-113.60602,POINT (-113.60602 53.426723),EPCOR,2904 ANDERSON COURT SW,FAC
18949,BLUE,> 95 L/s,2006,53.43444,-113.60816,POINT (-113.60816 53.43444),EPCOR,260 AMBLESIDE DRIVE SW,FAC
11203,BLACK,> 95 L/s,1980,53.60969,-113.38718,POINT (-113.38718 53.60969),EPCOR,14517 31 STREET NW,FAC
21758,BLUE,> 95 L/s,2012,53.47437,-113.67440,POINT (-113.6744 53.47437),EPCOR,8516 ELLIS LINK NW,FAC
7441,BLUE,> 95 L/s,1974,53.45181,-113.44088,POINT (-113.44088 53.451805),EPCOR,6963 21 AVENUE NW,FAC
811,BLUE,> 95 L/s,2014,53.51429,-113.50025,POINT (-113.500244 53.514294),EPCOR,7803 105 STREET NW,FAC
23878,BLUE,> 95 L/s,2017,53.39791,-113.54063,POINT (-113.54063 53.39791),EPCOR,4867 ALWOOD POINT SW,FAC
14572,BLUE,> 95 L/s,1991,53.46686,-113.58073,POINT (-113.580734 53.466854),EPCOR,124 CARLSON CLOSE NW,FAC
25497,BLUE,> 95 L/s,2018,53.53811,-113.70857,POINT (-113.70857 53.538113),EPCOR,9775 229 STREET NW,FAC
19278,BLUE,> 95 L/s,2008,53.46257,-113.36994,POINT (-113.369934 53.462566),EPCOR,3220 18 STREET NW,FAC
18434,BLUE,> 95 L/s,2006,53.45483,-113.58029,POINT (-113.58029 53.45483),EPCOR,2051 TOWNE CENTRE BOULEVARD NW,FAC
5531,BLUE,> 95 L/s,2017,53.52636,-113.46063,POINT (-113.46063 53.526363),EPCOR,8548 CONNORS ROAD NW,FAC
11971,BLACK,> 95 L/s,1981,53.58498,-113.42439,POINT (-113.424385 53.584976),EPCOR,5371 127 AVENUE NW,FAC
7800,BLUE,> 95 L/s,1975,53.63060,-113.51207,POINT (-113.51206 53.630604),EPCOR,16903 109 STREET NW,FAC
8643,BLUE,> 95 L/s,1976,53.48846,-113.45151,POINT (-113.45151 53.488457),EPCOR,8524 ROPER ROAD NW,FAC
10746,BLUE,> 95 L/s,1979,53.47106,-113.47347,POINT (-113.47347 53.47106),EPCOR,3603 93 STREET NW,FAC
26487,BLUE,> 95 L/s,2019,53.58144,-113.45862,POINT (-113.45862 53.581444),EPCOR,7604 125 AVENUE NW,FAC
17522,BLUE,> 95 L/s,2003,53.46005,-113.57517,POINT (-113.57517 53.460056),EPCOR,1076 LEGER BOULEVARD NW,FAC
7498,BLACK,> 95 L/s,1977,53.57274,-113.50762,POINT (-113.507614 53.572742),EPCOR,11936 109 STREET NW,FAC
5518,BLUE,> 95 L/s,2007,53.59330,-113.46293,POINT (-113.46294 53.5933),EPCOR,7904 132A AVENUE NW,FAC
19187,BLUE,> 95 L/s,2007,53.41488,-113.47657,POINT (-113.47657 53.414883),EPCOR,969 SUMMERSIDE LINK SW,FAC
